mapping, replan, sfc, mpc, df, 
0, 0.000425, 0.006167, 6.44317, 0.006075, 
0, 0.000222, 0.006352, 3.96989, 0.006241, 
0, 0.000204, 0.005722, 3.33241, 0.006908, 
0, 0.000204, 0.005944, 3.74826, 0.007167, 
0, 0.000463, 0.005408, 2.42776, 0.007018, 
7.25598, 0.000185, 0.005389, 2.60776, 0.006778, 
0, 0.000223, 0.005555, 2.72361, 0.006111, 
0, 0.000204, 0.005611, 2.48837, 0.006574, 
0, 0.000204, 0.005148, 2.50059, 0.006963, 
0, 0.000315, 0.005649, 2.84048, 0.012703, 
0, 0.000222, 0.005908, 2.7713, 0.013666, 
0, 0.000315, 0.006925, 2.69976, 0.006963, 
0, 0.000277, 0.005093, 2.66967, 0.006426, 
0, 0.000222, 0.006834, 2.76815, 0.007204, 
0, 0.000222, 0.00687, 4.78419, 0.020037, 
0, 0.000352, 0.005944, 3.61233, 0.008666, 
10.4163, 0.000185, 0.006278, 3.57389, 0.007056, 
0, 0.000204, 0.00513, 2.3777, 0.006481, 
0, 0.000186, 0.005851, 3.46493, 0.006019, 
0, 0.000204, 0.005648, 2.40893, 0.00687, 
0, 0.00087, 0.014759, 3.55619, 0.006815, 
0, 0.000241, 0.005797, 3.57119, 0.006148, 
0, 0.000297, 0.006351, 2.99519, 0.007463, 
0, 0.000203, 0.005315, 2.62694, 0.007037, 
0, 0.000407, 0.005963, 2.53393, 0.007537, 
9.11576, 0.000314, 0.005574, 2.35711, 0.006537, 
0, 0.00024, 0.005518, 2.18659, 0.006574, 
0, 0.00024, 0.004981, 2.09045, 0.006426, 
0, 0.000204, 0.005777, 2.5267, 0.006352, 
0, 0.000204, 0.005426, 2.20669, 0.006444, 
0, 0.000222, 0.008963, 2.51111, 0.006389, 
0, 0.000352, 0.006593, 2.32715, 0.006907, 
0, 0.000259, 0.005445, 2.26733, 0.006537, 
0, 0.000223, 0.005981, 2.17922, 0.006389, 
0, 0.000203, 0.005389, 2.27859, 0.006592, 
0, 0.000315, 0.007704, 4.65469, 0.007537, 
5.4297, 0.000259, 0.004648, 3.34452, 0.00713, 
0, 0.000222, 0.005297, 3.52746, 0.006871, 
0, 0.000222, 0.005278, 3.47093, 0.006, 
0, 0.000259, 0.004852, 3.59382, 0.006297, 
0, 0.000593, 0.012574, 7.30556, 0.00737, 
0, 0.000203, 0.006204, 4.10776, 0.006852, 
0, 0.000223, 0.005981, 3.44341, 0.014538, 
0, 0.000222, 0.005945, 5.06796, 0.007741, 
0, 0.000351, 0.006371, 3.07515, 0.007797, 
0, 0.000352, 0.006593, 2.60454, 0.008408, 
11.668, 0.000352, 0.005889, 3.01924, 0.007333, 
0, 0.000334, 0.005722, 2.59293, 0.007259, 
0, 0.000426, 0.005797, 3.7907, 0.032222, 
0, 0.000222, 0.006278, 3.15278, 0.055037, 
0, 0.000352, 0.007315, 6.21182, 0.007426, 
0, 0.00026, 0.005815, 7.95741, 0.005871, 
0, 0.000222, 0.005926, 2.6053, 0.006759, 
0, 0.000223, 0.005518, 2.67826, 0.008167, 
0, 0.000185, 0.00563, 2.93065, 0.006278, 
0, 0.000222, 0.005426, 3.5253, 0.008222, 
7.13148, 0.000296, 0.005444, 2.50144, 0.006611, 
0, 0.000185, 0.005851, 2.66137, 0.006148, 
0, 0.000334, 0.006185, 3.92502, 0.006797, 
0, 0.000259, 0.006259, 2.57424, 0.00724, 
0, 0.0005, 0.009907, 13.4954, 0.006352, 
0, 0.000351, 0.006574, 2.73065, 0.00863, 
0, 0.000222, 0.005389, 2.49791, 0.006963, 
0, 0.000315, 0.006185, 2.57626, 0.006518, 
0, 0.000203, 0.006185, 2.7107, 0.006741, 
0, 0.000204, 0.006296, 7.47, 0.006111, 
8.41989, 0.000203, 0.0055, 4.31395, 0.006834, 
0, 0.000259, 0.006667, 3.74206, 0.00737, 
0, 0.000389, 0.005926, 5.97269, 0.006037, 
0, 0.000277, 0.008037, 6.2143, 0.011945, 
0, 0.000519, 0.00576, 5.49098, 0.006852, 
0, 0.00037, 0.006314, 4.01089, 0.00663, 
0, 0.000203, 0.005407, 3.66772, 0.006796, 
0, 0.000278, 0.006093, 4.04098, 0.006963, 
0, 0.000444, 0.005481, 6.80546, 0.00587, 
9.81432, 0.000185, 0.005574, 3.63448, 0.025352, 
0, 0.000222, 0.012314, 3.8552, 0.007519, 
0, 0.000203, 0.005704, 3.58556, 0.006648, 
0, 0.000241, 0.005111, 3.28854, 0.007426, 
0, 0.000185, 0.005222, 3.75006, 0.006037, 
0, 0.000611, 0.022389, 3.70496, 0.006556, 
0, 0.000241, 0.013296, 4.36669, 0.008074, 
0, 0.000222, 0.005833, 3.66663, 0.006574, 
0, 0.000203, 0.00626, 4.98126, 0.007334, 
0, 0.000241, 0.010686, 4.99711, 0.006796, 
0, 0.000259, 0.006315, 5.67491, 0.024463, 
0, 0.000315, 0.005574, 4.41063, 0.006796, 
9.32963, 0.000185, 0.005463, 3.85354, 0.006871, 
0, 0.000222, 0.005463, 3.91059, 0.006278, 
0, 0.000204, 0.005278, 3.79239, 0.005944, 
0, 0.000241, 0.006056, 8.50243, 0.006056, 
0, 0.000222, 0.005648, 3.39707, 0.006203, 
0, 0.000277, 0.007871, 3.54665, 0.0075, 
0, 0.00037, 0.006018, 5.69152, 0.007481, 
0, 0.000297, 0.005463, 3.48476, 0.006926, 
0, 0.000389, 0.006741, 8.68906, 0.007982, 
7.75565, 0.000203, 0.005296, 5.10802, 0.037481, 
0, 0.000223, 0.006426, 3.84744, 0.007259, 
0, 0.000204, 0.005797, 3.2755, 0.007574, 
0, 0.000222, 0.006389, 3.72924, 0.00776, 
0, 0.000259, 0.006704, 7.19154, 0.021408, 
0, 0.000222, 0.005981, 4.01733, 0.008296, 
0, 0.000222, 0.005778, 4.08819, 0.007481, 
0, 0.000204, 0.006241, 4.70502, 0.006, 
0, 0.000407, 0.009074, 8.03159, 0.018667, 
6.2075, 0.000223, 0.006148, 3.22998, 0.007093, 
0, 0.000259, 0.005334, 2.61363, 0.006296, 
0, 0.000186, 0.005037, 2.42241, 0.006612, 
0, 0.000241, 0.005426, 2.42632, 0.005908, 
0, 0.000203, 0.005185, 3.41963, 0.00737, 
0, 0.000352, 0.006463, 4.6065, 0.11487, 
0, 0.00026, 0.00537, 2.45802, 0.006389, 
0, 0.000278, 0.005519, 2.64994, 0.006278, 
0, 0.000223, 0.005481, 2.46965, 0.006666, 
0, 0.000203, 0.005445, 4.55157, 0.006796, 
5.71272, 0.000241, 0.00737, 5.48463, 0.006315, 
0, 0.000204, 0.005167, 5.13565, 0.006056, 
0, 0.000185, 0.005722, 5.13559, 0.031797, 
0, 0.000222, 0.006185, 7.08833, 0.006278, 
0, 0.000296, 0.008093, 8.27556, 0.006167, 
0, 0.00024, 0.006296, 9.9763, 0.015741, 
0, 0.000704, 0.010148, 6.10291, 0.005889, 
0, 0.000352, 0.005611, 5.05202, 0.006741, 
0, 0.000278, 0.005834, 6.00311, 0.006092, 
0, 0.000408, 0.00913, 6.43135, 0.006278, 
0, 0.000222, 0.005888, 5.50887, 0.006982, 
0, 0.000259, 0.00587, 5.71928, 0.0065, 
10.6928, 0.000204, 0.004944, 6.28313, 0.006074, 
0, 0.000241, 0.006018, 4.25554, 0.006462, 
0, 0.000185, 0.005704, 6.04491, 0.006426, 
0, 0.00024, 0.006093, 3.19545, 0.00663, 
0, 0.000186, 0.007704, 4.7128, 0.006167, 
0, 0.000315, 0.005815, 7.58417, 0.005926, 
0, 0.000333, 0.006704, 3.60415, 0.0065, 
0, 0.00026, 0.006722, 3.96463, 0.00724, 
0, 0.000277, 0.005796, 3.62441, 0.00713, 
0, 0.000444, 0.005945, 3.22067, 0.008148, 
0, 0.000445, 0.007167, 2.92865, 0.01076, 
0, 0.00037, 0.006241, 2.9022, 0.006334, 
5.93291, 0.000296, 0.005241, 8.04065, 0.006611, 
0, 0.000204, 0.006222, 2.98778, 0.013278, 
0, 0.000463, 0.006093, 2.72228, 0.008203, 
0, 0.000259, 0.005704, 3.09152, 0.006778, 
0, 0.0005, 0.011759, 2.94274, 0.011371, 
0, 0.000408, 0.009555, 7.39252, 0.007075, 
0, 0.000186, 0.004945, 5.97957, 0.00624, 
9.2932, 0.000186, 0.006018, 3.20632, 0.006833, 
0, 0.00024, 0.005889, 2.78102, 0.006612, 
0, 0.000185, 0.005426, 3.39728, 0.006481, 
0, 0.000241, 0.005389, 2.40841, 0.006574, 
0, 0.001019, 0.012556, 5.31472, 0.01874, 
0, 0.000259, 0.00624, 2.57717, 0.006296, 
0, 0.000482, 0.00587, 2.8483, 0.006463, 
0, 0.000296, 0.006296, 2.44959, 0.006203, 
0, 0.000223, 0.005407, 2.63846, 0.006371, 
11.4212, 0.000203, 0.005166, 2.83083, 0.059167, 
0, 0.000389, 0.005778, 2.72237, 0.005666, 
0, 0.000204, 0.005592, 2.39807, 0.006537, 
0, 0.000203, 0.005722, 2.42611, 0.006685, 
0, 0.000481, 0.005426, 2.63943, 0.006703, 
0, 0.000203, 0.006241, 2.44726, 0.008093, 
0, 0.000241, 0.011648, 3.157, 0.007167, 
0, 0.000278, 0.005704, 3.74378, 0.00924, 
0, 0.00026, 0.005796, 2.52033, 0.007056, 
0, 0.000185, 0.005351, 3.5715, 0.006907, 
5.1717, 0.000278, 0.005055, 3.36013, 0.066463, 
0, 0.000223, 0.005296, 3.11157, 0.006296, 
0, 0.000185, 0.005426, 2.43657, 0.006463, 
0, 0.000445, 0.005278, 3.39935, 0.005593, 
0, 0.000204, 0.005371, 2.87348, 0.008019, 
0, 0.000277, 0.007537, 11.7911, 0.021203, 
0, 0.000185, 0.007907, 3.9497, 0.006444, 
0, 0.000203, 0.005871, 4.3653, 0.006445, 
0, 0.000296, 0.006481, 3.15759, 0.008611, 
0, 0.000333, 0.006166, 2.96965, 0.0065, 
0, 0.000204, 0.005592, 5.50189, 0.006333, 
10.4308, 0.000259, 0.006185, 9.34904, 0.006907, 
0, 0.000185, 0.005556, 3.74102, 0.006296, 
0, 0.000277, 0.012889, 5.89209, 0.006741, 
0, 0.000278, 0.005704, 3.72578, 0.006315, 
0, 0.000741, 0.012778, 3.94572, 0.006445, 
0, 0.00024, 0.006092, 3.67265, 0.006167, 
0, 0.000352, 0.005481, 5.80359, 0.006445, 
0, 0.000222, 0.005389, 3.39235, 0.00713, 
0, 0.0005, 0.007704, 3.55028, 0.008222, 
7.71372, 0.000222, 0.004871, 2.65948, 0.0065, 
0, 0.000222, 0.005703, 2.44094, 0.006093, 
0, 0.000222, 0.005296, 2.56546, 0.006555, 
0, 0.000222, 0.005797, 2.56082, 0.006314, 
0, 0.000222, 0.005333, 2.63104, 0.006259, 
0, 0.000667, 0.012426, 2.78611, 0.006722, 
0, 0.000185, 0.006129, 2.66472, 0.006648, 
0, 0.000259, 0.005852, 2.66143, 0.006611, 
0, 0.000259, 0.005426, 3.7735, 0.012741, 
6.05324, 0.000352, 0.006334, 3.13898, 0.006629, 
0, 0.000204, 0.012592, 3.13091, 0.006685, 
0, 0.000425, 0.005574, 2.87826, 0.0065, 
0, 0.000537, 0.009352, 3.56182, 0.006351, 
0, 0.000185, 0.005592, 2.69109, 0.005278, 
0, 0.000185, 0.004852, 2.86593, 0.007333, 
0, 0.000463, 0.006982, 3.94565, 0.015685, 
0, 0.000204, 0.005611, 2.70837, 0.008055, 
0, 0.000278, 0.006759, 2.68406, 0.00687, 
0, 0.00026, 0.005463, 2.65993, 0.006555, 
0, 0.00037, 0.006444, 12.3931, 0.01087, 
0, 0.000185, 0.00576, 3.28009, 0.008796, 
8.00061, 0.000185, 0.005148, 2.71224, 0.006612, 
0, 0.000186, 0.005, 2.77043, 0.00613, 
0, 0.000518, 0.005111, 2.66174, 0.006, 
0, 0.000204, 0.005389, 2.35735, 0.006611, 
0, 0.000259, 0.006, 2.53124, 0.00763, 
0, 0.00037, 0.005555, 2.39926, 0.006333, 
0, 0.000241, 0.006037, 2.72376, 0.006667, 
0, 0.000222, 0.00587, 2.51458, 0.007259, 
0, 0.00037, 0.005407, 5.9822, 0.00637, 
5.66152, 0.000203, 0.004759, 4.19996, 0.006592, 
0, 0.000222, 0.005593, 4.27959, 0.006092, 
0, 0.000222, 0.005352, 4.31089, 0.006667, 
0, 0.000185, 0.023723, 6.91891, 0.006352, 
0, 0.000185, 0.013018, 6.12615, 0.007037, 
0, 0.000407, 0.00913, 6.24982, 0.010093, 
0, 0.000593, 0.007537, 6.089, 0.006982, 
0, 0.000352, 0.008037, 4.44744, 0.007889, 
0, 0.000296, 0.007148, 4.61372, 0.006037, 
0, 0.000333, 0.005759, 7.20424, 0.017926, 
0, 0.000352, 0.005482, 4.99546, 0.006148, 
10.1891, 0.000185, 0.004944, 4.10028, 0.006926, 
0, 0.000223, 0.005334, 4.55085, 0.006907, 
0, 0.000315, 0.00626, 5.77172, 0.006555, 
0, 0.000278, 0.00524, 4.38106, 0.006222, 
0, 0.000611, 0.010018, 4.62572, 0.025482, 
0, 0.000222, 0.005463, 4.99844, 0.084259, 
0, 0.000204, 0.007148, 6.1332, 0.006297, 
0, 0.000334, 0.005759, 6.95457, 0.00887, 
7.03957, 0.000333, 0.005833, 6.03233, 0.006778, 
0, 0.000222, 0.005574, 5.01109, 0.006222, 
0, 0.000223, 0.005519, 4.41285, 0.007167, 
0, 0.00026, 0.007203, 4.70778, 0.0065, 
0, 0.000185, 0.005389, 3.622, 0.00613, 
0, 0.000241, 0.005611, 3.5412, 0.006408, 
0, 0.000222, 0.005611, 4.81085, 0.006648, 
0, 0.000296, 0.006611, 3.39344, 0.006944, 
0, 0.000203, 0.005389, 3.67304, 0.006629, 
0, 0.000241, 0.005482, 4.20032, 0.018129, 
5.36991, 0.000185, 0.005722, 3.35811, 0.006463, 
0, 0.000204, 0.005203, 3.63446, 0.006444, 
0, 0.000204, 0.005574, 3.52478, 0.006593, 
0, 0.000463, 0.005166, 3.5267, 0.006593, 
0, 0.000222, 0.005018, 3.38883, 0.006648, 
0, 0.000204, 0.005648, 3.52739, 0.006056, 
0, 0.000222, 0.006944, 4.68413, 0.006389, 
0, 0.000222, 0.00524, 4.00317, 0.006648, 
0, 0.000259, 0.004963, 3.29176, 0.007093, 
0, 0.000259, 0.005741, 3.68515, 0.006203, 
0, 0.0005, 0.011074, 3.12628, 0.008222, 
7.15337, 0.000204, 0.005, 2.56109, 0.0065, 
0, 0.000241, 0.005204, 2.58228, 0.006296, 
0, 0.000185, 0.005445, 2.55452, 0.006482, 
0, 0.000222, 0.005704, 2.61193, 0.00674, 
0, 0.000222, 0.005667, 2.49035, 0.006518, 
0, 0.000185, 0.005241, 3.09578, 0.006944, 
0, 0.000278, 0.006038, 2.66987, 0.00637, 
0, 0.000241, 0.006092, 2.64983, 0.006852, 
0, 0.000297, 0.005666, 2.50946, 0.006518, 
0, 0.000203, 0.004982, 2.52002, 0.008574, 
7.11306, 0.000278, 0.005241, 2.46596, 0.006574, 
0, 0.000223, 0.005537, 2.98524, 0.006371, 
0, 0.000222, 0.005907, 2.4882, 0.006574, 
0, 0.000277, 0.005537, 2.88582, 0.005889, 
0, 0.000241, 0.005148, 2.55765, 0.007389, 
0, 0.001056, 0.012703, 3.1755, 0.006796, 
0, 0.000241, 0.005871, 2.68548, 0.006481, 
0, 0.000203, 0.006056, 2.60678, 0.006537, 
0, 0.000296, 0.005981, 2.90895, 0.07713, 
0, 0.000407, 0.006574, 2.84904, 0.006388, 
5.85419, 0.000203, 0.00513, 2.52915, 0.006092, 
0, 0.000203, 0.005481, 2.72461, 0.006204, 
0, 0.000204, 0.005277, 2.4342, 0.006111, 
0, 0.000315, 0.004889, 2.5333, 0.006556, 
0, 0.000222, 0.005704, 2.3948, 0.007019, 
0, 0.00063, 0.011685, 3.1003, 0.016648, 
0, 0.000277, 0.006037, 2.7643, 0.006555, 
0, 0.000278, 0.005556, 3.73663, 0.00687, 
0, 0.000222, 0.005926, 2.79363, 0.007982, 
0, 0.000185, 0.005481, 2.81628, 0.006167, 
6.67615, 0.000223, 0.005852, 2.73848, 0.006037, 
0, 0.000278, 0.005555, 2.99433, 0.006667, 
0, 0.000185, 0.005407, 2.46789, 0.006241, 
0, 0.000222, 0.005093, 2.60856, 0.00663, 
0, 0.000315, 0.005408, 2.51217, 0.006593, 
0, 0.000278, 0.006408, 2.85598, 0.007259, 
0, 0.000278, 0.005611, 2.43232, 0.006759, 
0, 0.000223, 0.005834, 2.56274, 0.006981, 
0, 0.000259, 0.006129, 2.58345, 0.00613, 
0, 0.000204, 0.005482, 2.51856, 0.009759, 
7.11094, 0.000241, 0.004815, 2.41633, 0.006093, 
0, 0.000185, 0.005926, 2.60328, 0.006241, 
0, 0.000204, 0.005333, 2.56598, 0.006593, 
0, 0.00024, 0.005167, 2.51685, 0.006204, 
0, 0.000186, 0.005796, 2.55387, 0.007482, 
0, 0.000537, 0.008759, 2.84246, 0.022315, 
0, 0.000222, 0.005722, 2.45902, 0.006296, 
0, 0.000222, 0.00537, 2.6203, 0.006852, 
0, 0.00024, 0.005981, 2.39222, 0.0065, 
5.26124, 0.000333, 0.006093, 2.91002, 0.006315, 
0, 0.00024, 0.005408, 2.42074, 0.006463, 
0, 0.000222, 0.005537, 2.83104, 0.006352, 
0, 0.000259, 0.005574, 2.35707, 0.006648, 
0, 0.000259, 0.005629, 2.40007, 0.006056, 
0, 0.000203, 0.005389, 2.35096, 0.006796, 
0, 0.000741, 0.012408, 4.18246, 0.021388, 
0, 0.000277, 0.0065, 2.44628, 0.007, 
0, 0.000222, 0.005611, 2.82818, 0.00737, 
0, 0.000241, 0.005389, 2.40883, 0.006556, 
0, 0.000277, 0.007037, 3.12991, 0.006518, 
6.64233, 0.000204, 0.005296, 2.35672, 0.006203, 
0, 0.000241, 0.005518, 2.58246, 0.0065, 
0, 0.000222, 0.005482, 2.3488, 0.006685, 
0, 0.000223, 0.005167, 2.41496, 0.005797, 
0, 0.000259, 0.005537, 2.454, 0.006648, 
0, 0.000204, 0.006389, 2.86157, 0.013611, 
0, 0.000222, 0.005611, 2.50989, 0.007389, 
0, 0.000204, 0.006, 2.53057, 0.007407, 
0, 0.000204, 0.005222, 2.53663, 0.006222, 
0, 0.000426, 0.00876, 2.78443, 0.014593, 
8.3008, 0.000259, 0.005, 2.55772, 0.006204, 
0, 0.000222, 0.012871, 2.42074, 0.007259, 
0, 0.000519, 0.0055, 2.65404, 0.006297, 
0, 0.000222, 0.005722, 2.40739, 0.006185, 
0, 0.000204, 0.005, 2.66059, 0.0065, 
0, 0.00026, 0.005777, 3.06694, 0.015426, 
0, 0.000185, 0.005723, 7.60883, 0.006556, 
0, 0.000222, 0.005593, 2.52567, 0.006778, 
0, 0.000278, 0.005537, 2.65824, 0.007018, 
0, 0.000389, 0.005518, 2.74439, 0.007241, 
0, 0.000222, 0.006019, 2.46306, 0.00724, 
0, 0.000426, 0.010796, 2.50354, 0.008, 
9.00705, 0.000222, 0.00487, 2.27943, 0.006037, 
0, 0.000185, 0.005574, 2.34565, 0.005981, 
0, 0.000334, 0.005833, 2.14628, 0.006629, 
0, 0.000389, 0.007315, 2.62354, 0.017945, 
0, 0.000241, 0.005556, 2.32698, 0.006981, 
0, 0.000203, 0.005649, 2.20474, 0.006796, 
0, 0.000222, 0.005555, 2.48981, 0.006259, 
0, 0.000204, 0.00587, 4.95739, 0.00713, 
6.96102, 0.000185, 0.00563, 2.68635, 0.006537, 
0, 0.000223, 0.005611, 2.47295, 0.005889, 
0, 0.000204, 0.005314, 2.55156, 0.006574, 
0, 0.000222, 0.005963, 2.47672, 0.006518, 
0, 0.000204, 0.005241, 2.38117, 0.006185, 
0, 0.000222, 0.006, 2.69656, 0.0185, 
0, 0.000222, 0.007463, 2.73432, 0.006333, 
0, 0.000204, 0.00563, 2.54387, 0.006203, 
0, 0.000223, 0.00537, 2.452, 0.00663, 
6.78268, 0.000314, 0.005574, 4.38781, 0.006463, 
0, 0.00024, 0.00537, 4.60365, 0.006, 
0, 0.000241, 0.00526, 4.42157, 0.006444, 
0, 0.00024, 0.005425, 4.0775, 0.006704, 
0, 0.00026, 0.005259, 4.31959, 0.006556, 
0, 0.000223, 0.005129, 3.89324, 0.006704, 
0, 0.000703, 0.010704, 4.66604, 0.008759, 
0, 0.000241, 0.006111, 4.96456, 0.007019, 
0, 0.000204, 0.006444, 5.09819, 0.009074, 
0, 0.000296, 0.005593, 6.80806, 0.006814, 
0, 0.00063, 0.011833, 4.07726, 0.010167, 
5.75632, 0.000241, 0.005315, 2.46915, 0.007111, 
0, 0.000185, 0.005481, 5.18002, 0.006278, 
0, 0.000204, 0.005778, 2.3738, 0.006445, 
0, 0.000259, 0.005685, 4.09935, 0.006259, 
0, 0.000241, 0.005852, 3.15265, 0.007037, 
0, 0.000315, 0.006185, 6.43907, 0.006444, 
0, 0.000351, 0.007018, 2.46376, 0.017963, 
0, 0.000185, 0.00724, 11.6277, 0.006556, 
0, 0.000203, 0.005778, 3.01746, 0.007056, 
0, 0.000278, 0.013389, 13.726, 0.007463, 
0, 0.000333, 0.006352, 3.39676, 0.007074, 
0, 0.00037, 0.00626, 2.58411, 0.008278, 
0, 0.000222, 0.006944, 2.69089, 0.007296, 
0, 0.000463, 0.006815, 2.83915, 0.007834, 
0, 0.000315, 0.006148, 2.78128, 0.008593, 
0, 0.000259, 0.007796, 11.8268, 0.060111, 
0, 0.00026, 0.035463, 11.721, 0.006148, 
15.8045, 0.000203, 0.005871, 5.20502, 0.006, 
0, 0.000186, 0.005203, 2.81935, 0.006518, 
0, 0.000278, 0.02887, 6.32574, 0.006889, 
0, 0.000185, 0.006038, 2.47509, 0.006722, 
0, 0.000203, 0.006407, 4.35233, 0.00713, 
0, 0.000185, 0.005814, 4.38985, 0.006315, 
0, 0.000667, 0.011482, 5.41506, 0.007, 
5.95504, 0.000241, 0.0055, 3.58361, 0.006518, 
0, 0.000314, 0.008241, 4.01422, 0.01787, 
0, 0.000315, 0.012315, 5.30426, 0.007259, 
0, 0.000296, 0.00687, 3.72463, 0.007277, 
0, 0.000223, 0.006815, 11.233, 0.007944, 
0, 0.000223, 0.005685, 3.07756, 0.015888, 
0, 0.000389, 0.006686, 4.62367, 0.009852, 
7.70102, 0.000222, 0.005278, 3.11826, 0.006463, 
0, 0.000241, 0.005426, 2.62243, 0.007185, 
0, 0.000186, 0.005871, 2.59276, 0.006556, 
0, 0.000185, 0.005185, 2.81335, 0.005963, 
0, 0.000796, 0.01287, 3.16048, 0.015796, 
0, 0.000185, 0.005741, 2.96189, 0.00663, 
0, 0.00026, 0.006352, 2.66707, 0.007037, 
0, 0.000204, 0.006149, 4.24628, 0.007574, 
0, 0.000259, 0.00813, 2.78985, 0.006759, 
6.94922, 0.000222, 0.005259, 2.52041, 0.006222, 
0, 0.000241, 0.00563, 2.17389, 0.006685, 
0, 0.000278, 0.005278, 2.30144, 0.006519, 
0, 0.000222, 0.005389, 2.48496, 0.007518, 
0, 0.000204, 0.005574, 2.34144, 0.007, 
0, 0.000185, 0.005963, 2.45922, 0.006963, 
0, 0.000204, 0.005611, 2.69983, 0.007167, 
0, 0.000352, 0.005778, 2.52804, 0.007482, 
0, 0.000204, 0.005667, 2.50493, 0.036722, 
5.44798, 0.000222, 0.005389, 2.81922, 0.00613, 
0, 0.000278, 0.0055, 2.52806, 0.006074, 
0, 0.000222, 0.005759, 2.75283, 0.006407, 
0, 0.000259, 0.005445, 2.63048, 0.006315, 
0, 0.000204, 0.005278, 2.80485, 0.006981, 
0, 0.000204, 0.012686, 2.59268, 0.006574, 
0, 0.000204, 0.00713, 3.8, 0.006111, 
0, 0.000204, 0.013407, 2.62982, 0.009037, 
0, 0.00024, 0.00563, 2.44711, 0.00787, 
0, 0.000204, 0.005796, 2.50346, 0.0065, 
0, 0.000278, 0.005945, 3.88545, 0.005889, 
5.34644, 0.000204, 0.005648, 2.57256, 0.008018, 
0, 0.000204, 0.005075, 2.45705, 0.006426, 
0, 0.000204, 0.005463, 2.56648, 0.006278, 
0, 0.00024, 0.005482, 3.27722, 0.006611, 
0, 0.000278, 0.005204, 2.37145, 0.008574, 
0, 0.000667, 0.007296, 2.96196, 0.016907, 
0, 0.000537, 0.007981, 2.54243, 0.006592, 
0, 0.000222, 0.006092, 3.06224, 0.007481, 
0, 0.000241, 0.005482, 7.16122, 0.005981, 
0, 0.000203, 0.005167, 3.76991, 0.007093, 
5.09744, 0.000352, 0.007352, 3.34252, 0.006556, 
0, 0.000186, 0.005519, 2.59596, 0.006592, 
0, 0.000204, 0.005111, 2.59687, 0.006389, 
0, 0.000185, 0.005167, 2.66717, 0.006722, 
0, 0.000204, 0.005296, 2.61411, 0.006315, 
0, 0.000204, 0.007796, 2.80522, 0.007148, 
0, 0.000296, 0.005814, 2.64433, 0.006629, 
0, 0.000241, 0.005537, 2.61461, 0.006223, 
0, 0.000204, 0.005315, 2.55665, 0.00637, 
6.47204, 0.000241, 0.005463, 3.57128, 0.006482, 
0, 0.000185, 0.005593, 3.57111, 0.006241, 
0, 0.000185, 0.005093, 2.4288, 0.006148, 
0, 0.000297, 0.005314, 2.66645, 0.006148, 
0, 0.000204, 0.004945, 3.0425, 0.006037, 
0, 0.00024, 0.005815, 2.61593, 0.006203, 
0, 0.000241, 0.006315, 2.40406, 0.00674, 
0, 0.000222, 0.00626, 2.69224, 0.008, 
0, 0.000296, 0.005259, 2.58604, 0.007222, 
0, 0.00024, 0.0055, 2.68444, 0.005704, 
4.55176, 0.000185, 0.005463, 4.36041, 0.00626, 
0, 0.000463, 0.005259, 4.50557, 0.006518, 
0, 0.000426, 0.005444, 4.24935, 0.006, 
0, 0.000203, 0.005407, 4.56263, 0.008833, 
0, 0.000222, 0.005648, 4.38067, 0.006796, 
0, 0.000463, 0.005222, 4.44311, 0.006186, 
0, 0.000426, 0.006963, 5.1887, 0.022018, 
0, 0.000259, 0.005982, 4.49198, 0.007833, 
0, 0.000241, 0.006056, 4.47028, 0.006908, 
0, 0.000259, 0.005722, 4.21713, 0.006649, 
0, 0.000241, 0.009925, 3.41882, 0.006389, 
5.56317, 0.000203, 0.005019, 2.56389, 0.006759, 
0, 0.000185, 0.005204, 2.44741, 0.006297, 
0, 0.000223, 0.005648, 2.32428, 0.006852, 
0, 0.000203, 0.005537, 2.49744, 0.006129, 
0, 0.000203, 0.005389, 2.43187, 0.006778, 
0, 0.000481, 0.007741, 3.33041, 0.007666, 
0, 0.000241, 0.005945, 2.62656, 0.006222, 
0, 0.000204, 0.005611, 2.86737, 0.006555, 
0, 0.000222, 0.005259, 2.47957, 0.007018, 
0, 0.000704, 0.009575, 2.9727, 0.011074, 
8.09759, 0.000167, 0.006, 2.65635, 0.006296, 
0, 0.000204, 0.00526, 2.60259, 0.006074, 
0, 0.000241, 0.005019, 2.43837, 0.006426, 
0, 0.000222, 0.005556, 2.63206, 0.00713, 
0, 0.000222, 0.00574, 3.53256, 0.00637, 
0, 0.000574, 0.006445, 4.57178, 0.016982, 
0, 0.000241, 0.006037, 2.68713, 0.006611, 
0, 0.000185, 0.005704, 2.47967, 0.0065, 
0, 0.000223, 0.005797, 2.58043, 0.007204, 
0, 0.000185, 0.006555, 4.4147, 0.013185, 
5.88278, 0.000297, 0.004759, 3.29815, 0.006222, 
0, 0.000204, 0.005463, 3.52643, 0.006167, 
0, 0.000185, 0.005574, 3.34932, 0.006537, 
0, 0.000223, 0.005259, 3.51152, 0.00613, 
0, 0.000259, 0.0055, 3.66511, 0.006759, 
0, 0.000352, 0.0075, 3.72431, 0.387167, 
0, 0.000296, 0.006667, 3.5972, 0.006056, 
0, 0.000333, 0.005408, 3.44135, 0.00637, 
0, 0.000241, 0.006148, 7.33806, 0.007074, 
0, 0.000519, 0.00724, 3.55361, 0.006019, 
